日期,股票代码,名称,收盘价
2016-11-11,'000001,上证指数,3196.0436
2016-11-10,'000001,上证指数,3171.282
2016-11-09,'000001,上证指数,3128.3702
2016-11-08,'000001,上证指数,3147.8875
2016-11-07,'000001,上证指数,3133.3326
2016-11-04,'000001,上证指数,3125.3167
2016-11-03,'000001,上证指数,3128.9356
2016-11-02,'000001,上证指数,3102.7326
2016-11-01,'000001,上证指数,3122.4356
2016-10-31,'000001,上证指数,3100.492
2016-10-28,'000001,上证指数,3104.2703
2016-10-27,'000001,上证指数,3112.3498
2016-10-26,'000001,上证指数,3116.3119
2016-10-25,'000001,上证指数,3131.9385
2016-10-24,'000001,上证指数,3128.2467
2016-10-21,'000001,上证指数,3090.9412
2016-10-20,'000001,上证指数,3084.4577
2016-10-19,'000001,上证指数,3084.7189
2016-10-18,'000001,上证指数,3083.8751
2016-10-17,'000001,上证指数,3041.1663
2016-10-14,'000001,上证指数,3063.8086
2016-10-13,'000001,上证指数,3061.3458
2016-10-12,'000001,上证指数,3058.4981
2016-10-11,'000001,上证指数,3065.2497
2016-10-10,'000001,上证指数,3048.1428
2016-09-30,'000001,上证指数,3004.703
2016-09-29,'000001,上证指数,2998.4827
2016-09-28,'000001,上证指数,2987.8576
2016-09-27,'000001,上证指数,2998.1723
2016-09-26,'000001,上证指数,2980.4295
2016-09-23,'000001,上证指数,3033.8956
2016-09-22,'000001,上证指数,3042.3132
2016-09-21,'000001,上证指数,3025.8736
2016-09-20,'000001,上证指数,3022.9995
2016-09-19,'000001,上证指数,3026.0513
2016-09-14,'000001,上证指数,3002.8486
2016-09-13,'000001,上证指数,3023.5095
2016-09-12,'000001,上证指数,3021.9771
2016-09-09,'000001,上证指数,3078.8548
2016-09-08,'000001,上证指数,3095.9543
2016-09-07,'000001,上证指数,3091.9281
2016-09-06,'000001,上证指数,3090.7127
2016-09-05,'000001,上证指数,3072.0953
2016-09-02,'000001,上证指数,3067.352
2016-09-01,'000001,上证指数,3063.3054
2016-08-31,'000001,上证指数,3085.491
2016-08-30,'000001,上证指数,3074.6768
2016-08-29,'000001,上证指数,3070.0273
2016-08-26,'000001,上证指数,3070.3088
2016-08-25,'000001,上证指数,3068.3294
2016-08-24,'000001,上证指数,3085.8804
2016-08-23,'000001,上证指数,3089.7055
2016-08-22,'000001,上证指数,3084.8051
2016-08-19,'000001,上证指数,3108.102
2016-08-18,'000001,上证指数,3104.1138
2016-08-17,'000001,上证指数,3109.5549
2016-08-16,'000001,上证指数,3110.0369
2016-08-15,'000001,上证指数,3125.1952
2016-08-12,'000001,上证指数,3050.6674
2016-08-11,'000001,上证指数,3002.6376
2016-08-10,'000001,上证指数,3018.7459
2016-08-09,'000001,上证指数,3025.6805
2016-08-08,'000001,上证指数,3004.2767
2016-08-05,'000001,上证指数,2976.6962
2016-08-04,'000001,上证指数,2982.4261
2016-08-03,'000001,上证指数,2978.4608
2016-08-02,'000001,上证指数,2971.2787
2016-08-01,'000001,上证指数,2953.3854
2016-07-29,'000001,上证指数,2979.3388
2016-07-28,'000001,上证指数,2994.3234
2016-07-27,'000001,上证指数,2991.9991
2016-07-26,'000001,上证指数,3050.1661
2016-07-25,'000001,上证指数,3015.8278
2016-07-22,'000001,上证指数,3012.8157
2016-07-21,'000001,上证指数,3039.0091
2016-07-20,'000001,上证指数,3027.8995
2016-07-19,'000001,上证指数,3036.5979
2016-07-18,'000001,上证指数,3043.5643
2016-07-15,'000001,上证指数,3054.296
2016-07-14,'000001,上证指数,3054.0182
2016-07-13,'000001,上证指数,3060.6893
2016-07-12,'000001,上证指数,3049.381
2016-07-11,'000001,上证指数,2994.9167
2016-07-08,'000001,上证指数,2988.0939
2016-07-07,'000001,上证指数,3016.8467
2016-07-06,'000001,上证指数,3017.2924
2016-07-05,'000001,上证指数,3006.3919
2016-07-04,'000001,上证指数,2988.604
2016-07-01,'000001,上证指数,2932.4758
2016-06-30,'000001,上证指数,2929.6057
2016-06-29,'000001,上证指数,2931.5923
2016-06-28,'000001,上证指数,2912.5574
2016-06-27,'000001,上证指数,2895.7033
2016-06-24,'000001,上证指数,2854.2864
2016-06-23,'000001,上证指数,2891.9602
2016-06-22,'000001,上证指数,2905.5495
2016-06-21,'000001,上证指数,2878.5575
2016-06-20,'000001,上证指数,2888.8091
2016-06-17,'000001,上证指数,2885.105
2016-06-16,'000001,上证指数,2872.8166
2016-06-15,'000001,上证指数,2887.2101
2016-06-14,'000001,上证指数,2842.1886
2016-06-13,'000001,上证指数,2833.0707
2016-06-08,'000001,上证指数,2927.159
2016-06-07,'000001,上证指数,2936.0449
2016-06-06,'000001,上证指数,2934.0979
2016-06-03,'000001,上证指数,2938.682
2016-06-02,'000001,上证指数,2925.2293
2016-06-01,'000001,上证指数,2913.5077
2016-05-31,'000001,上证指数,2916.616
2016-05-30,'000001,上证指数,2822.4509
2016-05-27,'000001,上证指数,2821.046
2016-05-26,'000001,上证指数,2822.4429
2016-05-25,'000001,上证指数,2815.0863
2016-05-24,'000001,上证指数,2821.6663
2016-05-23,'000001,上证指数,2843.645
2016-05-20,'000001,上证指数,2825.4831
2016-05-19,'000001,上证指数,2806.9061
2016-05-18,'000001,上证指数,2807.5141
2016-05-17,'000001,上证指数,2843.6841
2016-05-16,'000001,上证指数,2850.8617
2016-05-13,'000001,上证指数,2827.1087
2016-05-12,'000001,上证指数,2835.8618
2016-05-11,'000001,上证指数,2837.0372
2016-05-10,'000001,上证指数,2832.5912
2016-05-09,'000001,上证指数,2832.1125
2016-05-06,'000001,上证指数,2913.2476
2016-05-05,'000001,上证指数,2997.8416
2016-05-04,'000001,上证指数,2991.2721
2016-05-03,'000001,上证指数,2992.6432
2016-04-29,'000001,上证指数,2938.3235
2016-04-28,'000001,上证指数,2945.5886
2016-04-27,'000001,上证指数,2953.6709
2016-04-26,'000001,上证指数,2964.6997
2016-04-25,'000001,上证指数,2946.6704
2016-04-22,'000001,上证指数,2959.24
2016-04-21,'000001,上证指数,2952.8911
2016-04-20,'000001,上证指数,2972.5837
2016-04-19,'000001,上证指数,3042.8232
2016-04-18,'000001,上证指数,3033.6604
2016-04-15,'000001,上证指数,3078.1166
2016-04-14,'000001,上证指数,3082.3615
2016-04-13,'000001,上证指数,3066.6381
2016-04-12,'000001,上证指数,3023.6464
2016-04-11,'000001,上证指数,3033.957
2016-04-08,'000001,上证指数,2984.9582
2016-04-07,'000001,上证指数,3008.42
2016-04-06,'000001,上证指数,3050.592
2016-04-05,'000001,上证指数,3053.0654
2016-04-01,'000001,上证指数,3009.5298
2016-03-31,'000001,上证指数,3003.9152
2016-03-30,'000001,上证指数,3000.6449
2016-03-29,'000001,上证指数,2919.8318
2016-03-28,'000001,上证指数,2957.82
2016-03-25,'000001,上证指数,2979.4343
2016-03-24,'000001,上证指数,2960.9704
2016-03-23,'000001,上证指数,3009.9604
2016-03-22,'000001,上证指数,2999.3628
2016-03-21,'000001,上证指数,3018.8017
2016-03-18,'000001,上证指数,2955.1498
2016-03-17,'000001,上证指数,2904.8319
2016-03-16,'000001,上证指数,2870.43
2016-03-15,'000001,上证指数,2864.3684
2016-03-14,'000001,上证指数,2859.499
2016-03-11,'000001,上证指数,2810.3074
2016-03-10,'000001,上证指数,2804.7255
2016-03-09,'000001,上证指数,2862.556
2016-03-08,'000001,上证指数,2901.387
2016-03-07,'000001,上证指数,2897.3395
2016-03-04,'000001,上证指数,2874.1468
2016-03-03,'000001,上证指数,2859.7582
2016-03-02,'000001,上证指数,2849.6811
2016-03-01,'000001,上证指数,2733.17
2016-02-29,'000001,上证指数,2687.9788
2016-02-26,'000001,上证指数,2767.2097
2016-02-25,'000001,上证指数,2741.2454
2016-02-24,'000001,上证指数,2928.896
2016-02-23,'000001,上证指数,2903.3313
2016-02-22,'000001,上证指数,2927.175
2016-02-19,'000001,上证指数,2860.0208
2016-02-18,'000001,上证指数,2862.8927
2016-02-17,'000001,上证指数,2867.3379
2016-02-16,'000001,上证指数,2836.5705
2016-02-15,'000001,上证指数,2746.1958
2016-02-05,'000001,上证指数,2763.492
2016-02-04,'000001,上证指数,2781.0227
2016-02-03,'000001,上证指数,2739.2469
2016-02-02,'000001,上证指数,2749.5703
2016-02-01,'000001,上证指数,2688.8536
2016-01-29,'000001,上证指数,2737.5996
2016-01-28,'000001,上证指数,2655.6609
2016-01-27,'000001,上证指数,2735.5578
2016-01-26,'000001,上证指数,2749.7854
2016-01-25,'000001,上证指数,2938.5149
2016-01-22,'000001,上证指数,2916.5624
2016-01-21,'000001,上证指数,2880.4816
2016-01-20,'000001,上证指数,2976.6938
2016-01-19,'000001,上证指数,3007.7393
2016-01-18,'000001,上证指数,2913.8367
2016-01-15,'000001,上证指数,2900.97
2016-01-14,'000001,上证指数,3007.649
2016-01-13,'000001,上证指数,2949.597
2016-01-12,'000001,上证指数,3022.861
2016-01-11,'000001,上证指数,3016.704
2016-01-08,'000001,上证指数,3186.412
2016-01-07,'000001,上证指数,3125.002
2016-01-06,'000001,上证指数,3361.84
2016-01-05,'000001,上证指数,3287.711
2016-01-04,'000001,上证指数,3296.258
2015-12-31,'000001,上证指数,3539.182
2015-12-30,'000001,上证指数,3572.876
2015-12-29,'000001,上证指数,3563.736
2015-12-28,'000001,上证指数,3533.779
2015-12-25,'000001,上证指数,3627.914
2015-12-24,'000001,上证指数,3612.485
2015-12-23,'000001,上证指数,3636.089
2015-12-22,'000001,上证指数,3651.767
2015-12-21,'000001,上证指数,3642.472
2015-12-18,'000001,上证指数,3578.964
2015-12-17,'000001,上证指数,3579.999
2015-12-16,'000001,上证指数,3516.187
2015-12-15,'000001,上证指数,3510.354
2015-12-14,'000001,上证指数,3520.668
2015-12-11,'000001,上证指数,3434.581
2015-12-10,'000001,上证指数,3455.495
2015-12-09,'000001,上证指数,3472.439
2015-12-08,'000001,上证指数,3470.07
2015-12-07,'000001,上证指数,3536.927
2015-12-04,'000001,上证指数,3524.992
2015-12-03,'000001,上证指数,3584.824
2015-12-02,'000001,上证指数,3536.905
2015-12-01,'000001,上证指数,3456.309
2015-11-30,'000001,上证指数,3445.405
2015-11-27,'000001,上证指数,3436.303
2015-11-26,'000001,上证指数,3635.552
2015-11-25,'000001,上证指数,3647.93
2015-11-24,'000001,上证指数,3616.113
2015-11-23,'000001,上证指数,3610.32
2015-11-20,'000001,上证指数,3630.5
2015-11-19,'000001,上证指数,3617.062
2015-11-18,'000001,上证指数,3568.468
2015-11-17,'000001,上证指数,3604.795
2015-11-16,'000001,上证指数,3606.957
2015-11-13,'000001,上证指数,3580.839
2015-11-12,'000001,上证指数,3632.902
2015-11-11,'000001,上证指数,3650.249
2015-11-10,'000001,上证指数,3640.485
2015-11-09,'000001,上证指数,3646.881
2015-11-06,'000001,上证指数,3590.032
2015-11-05,'000001,上证指数,3522.819
2015-11-04,'000001,上证指数,3459.64
2015-11-03,'000001,上证指数,3316.695
2015-11-02,'000001,上证指数,3325.085
2015-10-30,'000001,上证指数,3382.561
2015-10-29,'000001,上证指数,3387.315
2015-10-28,'000001,上证指数,3375.196
2015-10-27,'000001,上证指数,3434.336
2015-10-26,'000001,上证指数,3429.581
2015-10-23,'000001,上证指数,3412.434
2015-10-22,'000001,上证指数,3368.739
2015-10-21,'000001,上证指数,3320.676
2015-10-20,'000001,上证指数,3425.33
2015-10-19,'000001,上证指数,3386.7
2015-10-16,'000001,上证指数,3391.352
2015-10-15,'000001,上证指数,3338.073
2015-10-14,'000001,上证指数,3262.441
2015-10-13,'000001,上证指数,3293.23
2015-10-12,'000001,上证指数,3287.662
2015-10-09,'000001,上证指数,3183.152
2015-10-08,'000001,上证指数,3143.357
2015-09-30,'000001,上证指数,3052.781
2015-09-29,'000001,上证指数,3038.137
2015-09-28,'000001,上证指数,3100.756
2015-09-25,'000001,上证指数,3092.347
2015-09-24,'000001,上证指数,3142.687
2015-09-23,'000001,上证指数,3115.888
2015-09-22,'000001,上证指数,3185.619
2015-09-21,'000001,上证指数,3156.54
2015-09-18,'000001,上证指数,3097.917
2015-09-17,'000001,上证指数,3086.061
2015-09-16,'000001,上证指数,3152.263
2015-09-15,'000001,上证指数,3005.172
2015-09-14,'000001,上证指数,3114.798
2015-09-11,'000001,上证指数,3200.234
2015-09-10,'000001,上证指数,3197.893
2015-09-09,'000001,上证指数,3243.089
2015-09-08,'000001,上证指数,3170.452
2015-09-07,'000001,上证指数,3080.42
2015-09-02,'000001,上证指数,3160.167
2015-09-01,'000001,上证指数,3166.624
2015-08-31,'000001,上证指数,3205.986
2015-08-28,'000001,上证指数,3232.35
2015-08-27,'000001,上证指数,3083.591
2015-08-26,'000001,上证指数,2927.288
2015-08-25,'000001,上证指数,2964.967
2015-08-24,'000001,上证指数,3209.905
2015-08-21,'000001,上证指数,3507.744
2015-08-20,'000001,上证指数,3664.291
2015-08-19,'000001,上证指数,3794.109
2015-08-18,'000001,上证指数,3748.164
2015-08-17,'000001,上证指数,3993.668
2015-08-14,'000001,上证指数,3965.335
2015-08-13,'000001,上证指数,3954.556
2015-08-12,'000001,上证指数,3886.32
2015-08-11,'000001,上证指数,3927.908
2015-08-10,'000001,上证指数,3928.415
2015-08-07,'000001,上证指数,3744.205
2015-08-06,'000001,上证指数,3661.539
2015-08-05,'000001,上证指数,3694.573
2015-08-04,'000001,上证指数,3756.545
2015-08-03,'000001,上证指数,3622.905
2015-07-31,'000001,上证指数,3663.726
2015-07-30,'000001,上证指数,3705.766
2015-07-29,'000001,上证指数,3789.168
2015-07-28,'000001,上证指数,3663.002
2015-07-27,'000001,上证指数,3725.558
2015-07-24,'000001,上证指数,4070.908
2015-07-23,'000001,上证指数,4123.923
2015-07-22,'000001,上证指数,4026.045
2015-07-21,'000001,上证指数,4017.675
2015-07-20,'000001,上证指数,3992.11
2015-07-17,'000001,上证指数,3957.352
2015-07-16,'000001,上证指数,3823.176
2015-07-15,'000001,上证指数,3805.703
2015-07-14,'000001,上证指数,3924.487
2015-07-13,'000001,上证指数,3970.388
2015-07-10,'000001,上证指数,3877.803
2015-07-09,'000001,上证指数,3709.33
2015-07-08,'000001,上证指数,3507.192
2015-07-07,'000001,上证指数,3727.125
2015-07-06,'000001,上证指数,3775.912
2015-07-03,'000001,上证指数,3686.915
2015-07-02,'000001,上证指数,3912.767
2015-07-01,'000001,上证指数,4053.7
2015-06-30,'000001,上证指数,4277.222
2015-06-29,'000001,上证指数,4053.03
2015-06-26,'000001,上证指数,4192.873
2015-06-25,'000001,上证指数,4527.779
2015-06-24,'000001,上证指数,4690.15
2015-06-23,'000001,上证指数,4576.492
2015-06-19,'000001,上证指数,4478.364
2015-06-18,'000001,上证指数,4785.356
2015-06-17,'000001,上证指数,4967.898
2015-06-16,'000001,上证指数,4887.432
2015-06-15,'000001,上证指数,5062.993
2015-06-12,'000001,上证指数,5166.35
2015-06-11,'000001,上证指数,5121.593
2015-06-10,'000001,上证指数,5106.036
2015-06-09,'000001,上证指数,5113.534
2015-06-08,'000001,上证指数,5131.881
2015-06-05,'000001,上证指数,5023.096
2015-06-04,'000001,上证指数,4947.102
2015-06-03,'000001,上证指数,4909.978
2015-06-02,'000001,上证指数,4910.527
2015-06-01,'000001,上证指数,4828.738
2015-05-29,'000001,上证指数,4611.744
2015-05-28,'000001,上证指数,4620.266
2015-05-27,'000001,上证指数,4941.714
2015-05-26,'000001,上证指数,4910.897
2015-05-25,'000001,上证指数,4813.798
2015-05-22,'000001,上证指数,4657.596
2015-05-21,'000001,上证指数,4529.422
2015-05-20,'000001,上证指数,4446.288
2015-05-19,'000001,上证指数,4417.552
2015-05-18,'000001,上证指数,4283.491
2015-05-15,'000001,上证指数,4308.691
2015-05-14,'000001,上证指数,4378.311
2015-05-13,'000001,上证指数,4375.76
2015-05-12,'000001,上证指数,4401.219
2015-05-11,'000001,上证指数,4333.584
2015-05-08,'000001,上证指数,4205.917
2015-05-07,'000001,上证指数,4112.214
2015-05-06,'000001,上证指数,4229.266
2015-05-05,'000001,上证指数,4298.706
2015-05-04,'000001,上证指数,4480.464
2015-04-30,'000001,上证指数,4441.655
2015-04-29,'000001,上证指数,4476.62
2015-04-28,'000001,上证指数,4476.215
2015-04-27,'000001,上证指数,4527.396
2015-04-24,'000001,上证指数,4393.686
2015-04-23,'000001,上证指数,4414.508
2015-04-22,'000001,上证指数,4398.494
2015-04-21,'000001,上证指数,4293.623
2015-04-20,'000001,上证指数,4217.077
2015-04-17,'000001,上证指数,4287.296
2015-04-16,'000001,上证指数,4194.823
2015-04-15,'000001,上证指数,4084.163
2015-04-14,'000001,上证指数,4135.565
2015-04-13,'000001,上证指数,4121.715
2015-04-10,'000001,上证指数,4034.31
2015-04-09,'000001,上证指数,3957.534
2015-04-08,'000001,上证指数,3994.811
2015-04-07,'000001,上证指数,3961.378
2015-04-03,'000001,上证指数,3863.929
2015-04-02,'000001,上证指数,3825.784
2015-04-01,'000001,上证指数,3810.294
2015-03-31,'000001,上证指数,3747.899
2015-03-30,'000001,上证指数,3786.568
2015-03-27,'000001,上证指数,3691.096
2015-03-26,'000001,上证指数,3682.095
2015-03-25,'000001,上证指数,3660.727
2015-03-24,'000001,上证指数,3691.41
2015-03-23,'000001,上证指数,3687.728
2015-03-20,'000001,上证指数,3617.318
2015-03-19,'000001,上证指数,3582.271
2015-03-18,'000001,上证指数,3577.301
2015-03-17,'000001,上证指数,3502.847
2015-03-16,'000001,上证指数,3449.305
2015-03-13,'000001,上证指数,3372.911
2015-03-12,'000001,上证指数,3349.323
2015-03-11,'000001,上证指数,3290.9
2015-03-10,'000001,上证指数,3286.068
2015-03-09,'000001,上证指数,3302.408
2015-03-06,'000001,上证指数,3241.187
2015-03-05,'000001,上证指数,3248.476
2015-03-04,'000001,上证指数,3279.533
2015-03-03,'000001,上证指数,3263.052
2015-03-02,'000001,上证指数,3336.285
2015-02-27,'000001,上证指数,3310.303
2015-02-26,'000001,上证指数,3298.359
2015-02-25,'000001,上证指数,3228.843
2015-02-17,'000001,上证指数,3246.906
2015-02-16,'000001,上证指数,3222.363
2015-02-13,'000001,上证指数,3203.827
2015-02-12,'000001,上证指数,3173.416
2015-02-11,'000001,上证指数,3157.704
2015-02-10,'000001,上证指数,3141.593
2015-02-09,'000001,上证指数,3095.124
2015-02-06,'000001,上证指数,3075.907
2015-02-05,'000001,上证指数,3136.531
2015-02-04,'000001,上证指数,3174.126
2015-02-03,'000001,上证指数,3204.907
2015-02-02,'000001,上证指数,3128.3
2015-01-30,'000001,上证指数,3210.363
2015-01-29,'000001,上证指数,3262.305
2015-01-28,'000001,上证指数,3305.738
2015-01-27,'000001,上证指数,3352.96
2015-01-26,'000001,上证指数,3383.182
2015-01-23,'000001,上证指数,3351.764
2015-01-22,'000001,上证指数,3343.344
2015-01-21,'000001,上证指数,3323.611
2015-01-20,'000001,上证指数,3173.052
